address,age,area,bedroom,direction,elevator,floor,furnished,lat,link,livingroom,lon,title,totalFloor,totalPrice,unitPrice
福泽颐园,2007,58,1, 南 , 无电梯,中楼层, 简装 ,39.954586,http://bj.lianjia.com/xiaoqu/2011047640755/,0,116.841067,燕郊福成三期   南向简装开间    业主急售,32,150,25863
福城上上城五期,2009,79,2, 南 北 , 无电梯,低楼层, 简装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城五期西门附近 南北精装两居室 满两年 看房随时,18,184,23151
福城上上城六期,2013,51,1, 西北 , 无电梯,高楼层, 其他 ,39.9692,http://bj.lianjia.com/xiaoqu/2011048071528/,1,116.846504,福成六期  正规一居室  自住精装  诚心出售,28,128,25099
雷捷时代广场,2012,39,1, 西 , 无电梯,高楼层, 精装 ,39.953757,http://bj.lianjia.com/xiaoqu/2011047806567/,0,116.876174,雷捷时代 西向 精装  开间  中高楼层,27,94,23720
潮白人家,2012,64,1, 北 , 无电梯,高楼层, 其他 ,39.954145,http://bj.lianjia.com/xiaoqu/2011047640758/,1,116.797257,潮白人家 精装一居 业主换房诚意出售,26,178,27813
忆江南,2008,70,2, 南 , 无电梯,低楼层, 精装 ,39.958434,http://bj.lianjia.com/xiaoqu/2011047710291/,1,116.846026,忆江南 南向小两居 精装修 诚心出售,11,186,26572
东亚首航国际,2014,40,1, 西 , 有电梯,中楼层, 精装 ,40.134877,http://bj.lianjia.com/xiaoqu/1111047665744/,0,116.605239,中间楼层，采光充足，精装修，诚心出售,13,100,24864
福城上上城三季,2010,58,1, 北 , 无电梯,低楼层, 其他 ,39.987002,http://bj.lianjia.com/xiaoqu/2011047640757/,0,116.782754,燕顺路 上上城三季 精装修  ,17,145,25000
福城上上城五期,2009,44,1, 北 , 无电梯,高楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城五期 精装北向一居 随时看房,18,115,26084
福城上上城五期,2009,54,2, 南 , 无电梯,高楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城上上城五期 2室1厅 145万,28,145,26852
城子市场12号楼,1996,59,2, 东 西 , 无电梯,高楼层, 简装 ,39.957293,http://bj.lianjia.com/xiaoqu/1111053084521/,1,116.103279,城子市场 标准价  双阳台 全明格局 ,6,195,32653
金科帕提欧,2010,42,1, 东 , 有电梯,中楼层, 精装 ,40.189649,http://bj.lianjia.com/xiaoqu/1111027377217/,0,116.400058,小汤山 精装不限购 带电梯 业主诚心出售,8,80,18989
SOCO公社,2011,56,1, 南 , 有电梯,低楼层, 其他 ,40.072913,http://bj.lianjia.com/xiaoqu/1111041847622/,1,116.368557,SOCO公社南向正规一居室 不限购 双地铁,15,185,32582
福城上上城五期,2009,81,2, 南 北 , 无电梯,中楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城上上城五期 2室1厅 195万,18,195,24075
天子庄园四期,2010,77,2, 东南 , 无电梯,低楼层, 简装 ,39.956037,http://bj.lianjia.com/xiaoqu/2011047785327/,1,116.877519,天子庄园 全明两居室 卫生间带窗 全天采光 精装修,11,190,24676
福城上上城三季,2010,59,1, 北 , 无电梯,高楼层, 简装 ,39.987002,http://bj.lianjia.com/xiaoqu/2011047640757/,1,116.782754,上上城三季 自改小两居  有钥匙看房随时,26,160,27060
东方夏威夷南岸二期,2012,57,1, 南 , 无电梯,低楼层, 精装 ,39.964396,http://bj.lianjia.com/xiaoqu/2011047640761/,2,116.794444,东方夏威夷南岸二期 全南向一居室 精装修,18,185,32383
潮白人家,2012,56,1, 北 , 无电梯,中楼层, 简装 ,39.954145,http://bj.lianjia.com/xiaoqu/2011047640758/,1,116.797257,潮白人家 北向正规一居 看房方便 靠谱签约,26,170,29930
星河皓月,2010,61,1, 北 , 无电梯,高楼层, 其他 ,39.987782,http://bj.lianjia.com/xiaoqu/2011047640765/,1,116.780446,星河皓月正规一居室 看房有钥匙,22,190,30925
世纪龙祥嘉园,2004,68,2, 南 , 有电梯,地下室, 简装 ,40.042394,http://bj.lianjia.com/xiaoqu/1111027379363/,1,116.409861,有房本，无贷款，随时可以签约，接受贷款客户,11,102,15000
风尚国际公寓,2009,74,1, 南 , 无电梯,中楼层, 其他 ,39.947951,http://bj.lianjia.com/xiaoqu/2011047743944/,1,116.81878,风尚国际精装修婚房   纯南向  全明户型,34,180,24045
纳丹堡,2010,64,1, 西 , 无电梯,高楼层, 精装 ,39.979875,http://bj.lianjia.com/xiaoqu/2011047640649/,1,116.779959,纳丹堡西向正规一居室  精装修 诚心出售 ,18,185,28550
东贸国际,2009,44,1, 西 北 , 无电梯,低楼层, 其他 ,39.952636,http://bj.lianjia.com/xiaoqu/2011047640656/,0,116.796374,东贸国际 明厨明卫西向 精装开间 业主诚意出售,27,140,31819
雷捷时代广场,2012,80,2, 北 , 无电梯,低楼层, 简装 ,39.953757,http://bj.lianjia.com/xiaoqu/2011047806567/,1,116.876174,雷捷时代广场北向二居，婚房装修标准，价位合理,34,170,21250
福城上上城五期,2009,80,2, 南 东北 , 无电梯,高楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福成五期 南北通透 精装 两居 送家具家电,18,185,23125
星河185,2012,48,2, 西 北 , 无电梯,中楼层, 毛坯 ,40.001976,http://bj.lianjia.com/xiaoqu/2011047728825/,1,116.786491,星河185西北向复式两居室 观潮白河 随时看房,10,170,35417
福泽御园,2007,76,2, 南 北 , 无电梯,中楼层, 简装 ,39.955437,http://bj.lianjia.com/xiaoqu/2011047640756/,1,116.836261,福泽御园 南北两居室板楼 业主诚意出售,5,186,24352
首开智慧社,2011,51,1, 东 , 有电梯,低楼层, 精装 ,40.078436,http://bj.lianjia.com/xiaoqu/1111027379397/,0,116.343992,首开智慧社东向大开间，精装修拎包入住,19,180,35295
首开智慧社,2011,51,1, 西 , 有电梯,高楼层, 精装 ,40.078436,http://bj.lianjia.com/xiaoqu/1111027379397/,0,116.343992,首开智慧社高层开间精装修电梯房地铁房,19,185,36275
东亚上北中心,2009,37,1, 北 , 有电梯,高楼层, 精装 ,40.087773,http://bj.lianjia.com/xiaoqu/1111027374040/,0,116.347998,东亚上北小户型 不限购 民水民电 燃气集中供暖,21,160,42217
焦各庄街2号院,2012,67,1, 南 , 有电梯,高楼层, 简装 ,40.137845,http://bj.lianjia.com/xiaoqu/1111027378313/,1,116.625568,焦各庄街2号院 1室1厅 170万,12,170,25374
福城上上城五期,2009,80,2, 南 , 无电梯,中楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福成五期 业主诚售 看房方便 配套齐全,18,180,22500
福泽御园,2007,55,1, 南 , 无电梯,中楼层, 简装 ,39.955437,http://bj.lianjia.com/xiaoqu/2011047640756/,0,116.836261,福成四期南向一居室 稀缺板楼 业主急售 看房随时,5,145,26364
纳丹堡,2009,62,1, 北 , 无电梯,中楼层, 简装 ,39.979875,http://bj.lianjia.com/xiaoqu/2011047640649/,1,116.779959,纳丹堡 北向正规一居室 随时看房 靠谱出售,29,190,30313
福城上上城五期,2009,56,1, 南 , 无电梯,高楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福成五期  南向一居  整洁      超值,18,152,26841
首尔甜城一期,2014,55,1, 东 , 无电梯,高楼层, 毛坯 ,40.008784,http://bj.lianjia.com/xiaoqu/2011047926381/,0,116.791581,首尔甜城 东向开间 毛坯房 看房方便,33,160,28913
福城上上城五期,2009,68,1, 南 北 , 无电梯,高楼层, 简装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,0,116.85037,福城五期 原始户型 送大露台 南北通透,18,155,22795
北京像素南区,2012,45,1, 南 , 有电梯,高楼层, 精装 ,39.931519,http://bj.lianjia.com/xiaoqu/1111045342092/,0,116.622063,3.2米开间，总价低紧挨着地铁，民水民电,23,165,36667
潮白人家,2011,57,1, 北 , 无电梯,高楼层, 简装 ,39.954145,http://bj.lianjia.com/xiaoqu/2011047640758/,1,116.797257,潮白人家 1室1厅 165万,18,165,28948
北街家园六区,2009,26,1, 西 , 有电梯,中楼层, 精装 ,40.166068,http://bj.lianjia.com/xiaoqu/1111027379515/,0,116.265066,北街家园六区 房本满两年 原值53万 70年大产权 ,18,135,51824
首开国风美唐综合楼,2014,56,1, 东 , 无电梯,中楼层, 精装 ,40.079241,http://bj.lianjia.com/xiaoqu/1111100821964/,0,116.36695,民水民电 不限购 精装修 可拎包入住,17,179,31965
东亚奥北中心北区,2008,29,1, 北 , 有电梯,低楼层, 简装 ,40.065593,http://bj.lianjia.com/xiaoqu/1111027374007/,0,116.416806,民用水电，有燃气，附近有家乐福,20,115,38475
福城上上城五期,2009,84,2, 东 南 , 无电梯,高楼层, 其他 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城五期西院 精装东南二居室 送全部家电家具 随时看,18,185,22024
天子庄园五期,2009,62,2, 北 , 无电梯,高楼层, 其他 ,39.958299,http://bj.lianjia.com/xiaoqu/2011047776570/,1,116.880219,天子庄园北向正规小两居随时看房,12,150,24012
东亚上北中心,2009,39,1, 北 , 有电梯,高楼层, 精装 ,40.087773,http://bj.lianjia.com/xiaoqu/1111027374040/,0,116.347998,精装无跺开间     高楼层视野好 带电梯集中供暖,18,157,39848
惠泽家园,2010,56,1, 南 , 无电梯,高楼层, 精装 ,39.939528,http://bj.lianjia.com/xiaoqu/1111027376946/,1,116.073916,惠泽家园 1室1厅 160万,6,160,28410
福泽颐园,2007,73,2, 西北 , 无电梯,高楼层, 精装 ,39.954586,http://bj.lianjia.com/xiaoqu/2011047640755/,1,116.841067,福成三居 西北向两居 随时看房 签约 诚心出售,32,170,23288
福城上上城五期,2009,56,2, 南 , 无电梯,高楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城五期 精装全南一居 送全部家电家具 随时可看,18,148,26181
潮白人家,2012,63,1, 北 , 无电梯,高楼层, 精装 ,39.954145,http://bj.lianjia.com/xiaoqu/2011047640758/,1,116.797257,潮白人家北向一居室 精装修提前打电话看房,26,198,31246
东贸国际,2009,61,1, 东 , 无电梯,高楼层, 其他 ,39.952636,http://bj.lianjia.com/xiaoqu/2011047640656/,1,116.796374,东贸国际 东向精装一居 视野开阔 拎包入住,27,190,30765
新锐时代,NA,59,1, 北 , 无电梯,高楼层, 精装 ,39.951838,http://bj.lianjia.com/xiaoqu/2011047774198/,1,116.850488,新锐时代 正规北向一居 业主诚售 看房方便 ,28,140,23534
福城上上城六期,2013,74,2, 南 , 无电梯,低楼层, 简装 ,39.9692,http://bj.lianjia.com/xiaoqu/2011048071528/,1,116.846504,福城六期精装两居室  业主诚心出售,28,198,26757
东贸国际,2009,62,1, 东 , 无电梯,低楼层, 其他 ,39.952636,http://bj.lianjia.com/xiaoqu/2011047640656/,1,116.796374,东贸国际 东向一居室 业主换房诚意出售,27,186,30000
福城上上城五期,2009,50,1, 南 , 无电梯,中楼层, 其他 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福成五期  南向开间  精装修  看房方便,18,135,27000
东方一品城,2007,68,2, 东 , 无电梯,中楼层, 精装 ,39.950178,http://bj.lianjia.com/xiaoqu/2011047816066/,1,116.833096,东方一品城   明厨明卫精装东向两居室 业主诚心出售,31,170,24703
东贸国际,2010,47,1, 南 北 , 无电梯,高楼层, 精装 ,39.952636,http://bj.lianjia.com/xiaoqu/2011047640656/,0,116.796374,东贸国际西向开间 业主诚心出售,27,150,31915
美林湾,2009,62,1, 东 北 , 无电梯,高楼层, 精装 ,39.980612,http://bj.lianjia.com/xiaoqu/2011047710270/,1,116.77441,美林湾 东北向 精装 一居室 可改小两居,18,188,30323
富强东里,1978,44,2, 南 , 无电梯,高楼层, 精装 ,39.745849,http://bj.lianjia.com/xiaoqu/1111027374314/,0,116.350909,富强东里 纯南温馨小两居 随时配合签约 ,6,190,42601
北京像素南区,2012,48,1, 东北 , 有电梯,低楼层, 精装 ,39.931519,http://bj.lianjia.com/xiaoqu/1111045342092/,0,116.622063,北京像素民水民电业主精心装修可拎包入户开间,23,168,34300
雷捷时代广场,2012,82,2, 北 , 无电梯,中楼层, 简装 ,39.953757,http://bj.lianjia.com/xiaoqu/2011047806567/,1,116.876174,雷捷时代广场 正规三居室 精装修 黄金楼层 视野开阔,27,175,21342
东亚上北中心,2009,37,1, 北 , 有电梯,中楼层, 精装 ,40.087773,http://bj.lianjia.com/xiaoqu/1111027374040/,0,116.347998,婚房装修仅一年  业主自住 精装小户型,21,149,40271
美林湾,2009,53,1, 西 , 有电梯,高楼层, 精装 ,39.980612,http://bj.lianjia.com/xiaoqu/2011047710270/,1,116.77441,美林湾西向开间，高楼层，精装修，诚心出售,34,145,27359
北京太阳城老年公寓,2006,69,1, 北 , 无电梯,中楼层, 精装 ,40.1565,http://bj.lianjia.com/xiaoqu/1111027375939/,1,116.424846,北京太阳城 商住两用房 民用水电 有房本,5,120,17200
东方郁金香,2009,58,1, 南 , 有电梯,高楼层, 精装 ,40.057139,http://bj.lianjia.com/xiaoqu/1111027376858/,1,116.419954,东方郁金香，朝阳产权，不限购，低总价，可贷款可办公,14,168,28966
福城上上城五期,2009,58,2, 南 , 无电梯,低楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福成五期  小两居  自住精装修  随时看房,18,155,26474
金玉源,2007,71,2, 南 , 无电梯,高楼层, 精装 ,39.981324,http://bj.lianjia.com/xiaoqu/2011047721952/,1,116.784964,金玉源南向两居  精装修 可直接拎包 楼前无遮挡,12,198,27888
新锐时代,NA,66,1, 南 , 无电梯,高楼层, 精装 ,39.951838,http://bj.lianjia.com/xiaoqu/2011047774198/,1,116.850488,新锐时代 南向正规一居 精装修满两年 ,31,148,22206
上北鑫座,2012,47,1, 北 , 有电梯,中楼层, 精装 ,40.085341,http://bj.lianjia.com/xiaoqu/1111042071188/,0,116.339803,上北鑫座 大开间 中高楼层 正南正北 格局方正 ,7,149,31635
东贸国际,2009,44,1, 北 , 无电梯,中楼层, 其他 ,39.952636,http://bj.lianjia.com/xiaoqu/2011047640656/,0,116.796374,东贸国际 北向 中间楼层 商品房满五年 一居室 ,27,140,31819
福城上上城五期,2009,49,1, 南 , 无电梯,低楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,0,116.85037,福城五期 业主诚售 南向开间 看房方便,18,120,24097
雷捷时代广场,2012,146,1, 西 , 无电梯,高楼层, 简装 ,39.953757,http://bj.lianjia.com/xiaoqu/2011047806567/,1,116.876174,雷捷时代广场  西向一居 业主诚售 看房方便,15,150,10236
雷捷时代广场,2012,83,2, 西 , 无电梯,低楼层, 其他 ,39.953757,http://bj.lianjia.com/xiaoqu/2011047806567/,1,116.876174,雷捷时代广场西向两居室,34,175,20989
纳丹堡,2009,50,1, 南 , 无电梯,低楼层, 其他 ,39.979875,http://bj.lianjia.com/xiaoqu/2011047640649/,1,116.779959,纳丹堡独特小两居，精装可自住，低楼层可做商业,33,153,30503
福城上上城三季,2010,60,2, 北 , 无电梯,低楼层, 简装 ,39.987002,http://bj.lianjia.com/xiaoqu/2011047640757/,1,116.782754,上上城三季 精装修 自改小两居 随时看房,26,155,25834
福城上上城三季,2010,73,2, 西 , 无电梯,低楼层, 精装 ,39.987002,http://bj.lianjia.com/xiaoqu/2011047640757/,1,116.782754,上上城三季 小两居 精装修 随时看房,17,180,24658
SOCO公社,2011,40,1, 北 , 有电梯,中楼层, 简装 ,40.072913,http://bj.lianjia.com/xiaoqu/1111041847622/,0,116.368557,SOCO公社商住两用 开间 诚心出售,16,130,32500
北街家园六区,2009,26,1, 西 , 有电梯,低楼层, 精装 ,40.166068,http://bj.lianjia.com/xiaoqu/1111027379515/,0,116.265066,盛品园  精装开间 商品房 接受贷款  有房本 满两年,18,130,49905
东贸国际,2010,45,1, 东 , 无电梯,中楼层, 精装 ,39.952636,http://bj.lianjia.com/xiaoqu/2011047640656/,0,116.796374,东贸国际 1室0厅 135万,27,135,29580
福城上上城五期,2009,53,1, 南 , 无电梯,高楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,0,116.85037,福城上上城五期 1室0厅 143万,18,143,26780
福城上上城六期,2013,53,1, 西北 , 无电梯,高楼层, 其他 ,39.9692,http://bj.lianjia.com/xiaoqu/2011048071528/,1,116.846504,福城上上城六期 1室1厅 140万,26,140,26416
北京像素南区,2012,46,1, 东北 , 有电梯,中楼层, 精装 ,39.931519,http://bj.lianjia.com/xiaoqu/1111045342092/,0,116.622063,3.2米层高大开间  东北向中间楼层,23,160,34783
福城上上城五期,2009,64,1, 南 , 无电梯,高楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福城五期 精装修 随时看房,18,170,26522
星河185,2011,42,2, 北 , 有电梯,低楼层, 简装 ,40.001976,http://bj.lianjia.com/xiaoqu/2011047728825/,1,116.786491,星河185  西北两居室  loft户型  房方便 ,28,160,37648
纳丹堡,2009,35,1, 东 南 , 无电梯,低楼层, 精装 ,39.979875,http://bj.lianjia.com/xiaoqu/2011047640649/,1,116.779959,纳丹堡东南一居室，一层，可做商业，可自住,33,116,32824
福城上上城五期,2009,50,1, 南 , 无电梯,低楼层, 简装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,1,116.85037,福成五期，标准南向开间户型，精装修，家具家电全送,18,134,26800
福城上上城三季,2010,60,2, 西南 , 无电梯,高楼层, 精装 ,39.987002,http://bj.lianjia.com/xiaoqu/2011047640757/,1,116.782754,三季小户型自住两居，业主诚心，看房随时！！！,23,170,28240
潮白人家,2012,63,1, 北 , 无电梯,中楼层, 精装 ,39.954145,http://bj.lianjia.com/xiaoqu/2011047640758/,1,116.797257,潮白人家北向正规一居，中高楼层，业主诚心出售,26,196,30910
福城上上城五期,2009,57,1, 南 , 无电梯,高楼层, 精装 ,39.963617,http://bj.lianjia.com/xiaoqu/2011047640855/,0,116.85037,福城五期精装 南向 开间 看房随时,18,142,24913
黄金花园,NA,66,2, 西 , 无电梯,高楼层, 其他 ,39.951524,http://bj.lianjia.com/xiaoqu/2011047921740/,1,116.837399,西北向一居，婚房装修，业主诚售！！,34,153,22905
东方夏威夷南岸二期,2012,57,1, 南 , 无电梯,中楼层, 精装 ,39.964396,http://bj.lianjia.com/xiaoqu/2011047640761/,2,116.794444,夏威夷南岸二期，纯南向一居室，精装修；,18,185,32434
燕灵小区,2001,69,2, 南 北 , 无电梯,高楼层, 精装 ,39.951423,http://bj.lianjia.com/xiaoqu/2011047736786/,1,116.804361,燕灵小区 南北通透两居室 自住装修 板楼无公摊,6,180,26087
星河185,2012,45,2, 南 北 , 无电梯,低楼层, 其他 ,40.001976,http://bj.lianjia.com/xiaoqu/2011047728825/,1,116.786491,星河185南北通透复式两居室 业主靠谱 随时看房,12,160,35352
SOCO公社,2011,44,1, 北 , 有电梯,高楼层, 精装 ,40.072913,http://bj.lianjia.com/xiaoqu/1111041847622/,0,116.368557,SOCO公社精装修北向开间电梯房地铁房,18,150,34091
