totalFloor,bathroom,furnished,unitPrice,area,address,direction,livingroom,totalPrice,floor,age,elevator,title
18,3, 精装 ,33784,143,天通苑北一区, 西南 ,1,485,高楼层,2004, 有电梯,精装修 西南向三居，厅朝西 有电梯
6,2, 其他 ,76668,57,李村南里, 南 北 ,1,438,低楼层,1980, 无电梯,东城区 一师附小学区房 李村南里 南北通透 大两居
6,2, 简装 ,50625,80,龙博苑二区, 南 北 ,1,405,高楼层,2004, 无电梯,商品房+南北通透+小区中间+精装修
28,1, 简装 ,59661,72,大屯里小区, 北 ,1,432,高楼层,2003, 有电梯, 大屯里经典大一居 满五年 楼层高 正对紫玉山庄
16,2, 简装 ,42798,95,兴海园, 南 北 ,1,410,中楼层,2004, 有电梯,兴海园  满五年  带电梯两居室
6,2, 精装 ,48260,92,龙跃苑三区, 南 北 ,1,445,低楼层,2005, 无电梯,商品房满两年，自住精装修，一层带50平米小院
18,2, 精装 ,49386,91,彩虹新城, 南 西 ,2,450,低楼层,2007, 有电梯,西南通透 全明格局 采光充足 户型无浪费 楼层好
6,2, 简装 ,48437,94,西潞苑小区, 南 北 ,1,460,低楼层,2004, 无电梯,紧邻小区花园，带42平米私家小院，看房方便！
11,2, 精装 ,50972,94,雅丽世居, 南 北 ,1,480,高楼层,2005, 有电梯,果园 雅丽世居 精装修两居 南北通透
22,2, 简装 ,55293,88,南珠苑, 东北 ,1,490,低楼层,2002, 有电梯,南三环草桥南珠苑2居室诚意出售
6,3, 简装 ,48781,82,梨花园, 南 北 ,1,400,低楼层,1999, 无电梯,梨园地铁站旁 运河小学附近两居室
6,2, 精装 ,85690,56,皂君东里, 南 北 ,1,485,高楼层,1985, 无电梯,皂君东里南北通透两居 八零筑一户型
24,2, 精装 ,50068,88,重兴园, 东 南 ,2,445,高楼层,2002, 有电梯,鲁谷 重兴园 精装两居室 业主自住 诚心出售
21,2, 精装 ,63124,64,富莱茵花园, 东 西 ,1,405,中楼层,1995, 有电梯,永定门桥东南角 富莱茵东向两居室 精装 无遮挡
6,3, 精装 ,44460,104,怡乐北街, 南 北 ,2,465,高楼层,1998, 无电梯,怡乐北街 满五年 南北朝向三居室 业主自住
15,2, 简装 ,65995,69,蒲黄榆路, 西南 北 ,1,458,高楼层,1991, 有电梯,三环内 电梯房 全南向两居室 临近地铁 
6,3, 精装 ,30337,137,天通苑东一区, 南 北 ,1,416,高楼层,2001, 无电梯,南北小复式.装修不错.户型方正
17,2, 精装 ,89623,53,华贸城, 东 ,1,475,中楼层,2012, 有电梯,满两年高原值自住精装修已经改成两居
5,3, 其他 ,29769,135,星河皓月, 南 北 ,2,402,低楼层,2009, 无电梯,皓月南北通透三居 一层送30平米小院 看房有钥匙
16,2, 其他 ,59213,69,康家园, 西南 ,1,412,高楼层,1997, 有电梯,西南向两居，业主可收定金 中高层视野无遮挡
20,1, 精装 ,115950,38,荣丰2008, 南 ,1,450,中楼层,2004, 有电梯,荣丰二期南向复式  双卫  在售
6,2, 简装 ,82796,57,红居南街6号院, 南 北 ,1,475,中楼层,1986, 无电梯,西城区广安门红居南街2居室，满五唯一，
18,1, 精装 ,75113,59,罗庄西里, 南 ,1,450,中楼层,1998, 有电梯,罗庄西里 南向精装一居室，可改两居   满五年唯 一 
6,2, 精装 ,52614,85,佳运园二期, 南 北 ,1,450,低楼层,2005, 无电梯,佳运园满五年唯一住房，楼层好，南北通透
18,1, 简装 ,63847,65,DBC加州小镇C区, 南 北 ,1,415,中楼层,2010, 有电梯,满五年住房 业主自住 婚房 中楼层 采光好
14,2, 简装 ,59213,83,北苑家园绣菊园, 南 北 ,1,492,中楼层,2000, 无电梯,绣菊园南北2居，有钥匙看房随时，随时签约！
6,2, 简装 ,82617,58,621小区, 南 ,1,480,中楼层,1992, 无电梯,公房社区自己单位的物业 全南采光
28,2, 精装 ,46493,96,京贸国际公寓, 东南 ,2,450,高楼层,2003, 有电梯,京贸国际公寓，东向两居室，高楼层视野开阔。
6,3, 简装 ,38150,104,四海公寓, 南 北 ,1,400,低楼层,1994, 无电梯,四海公寓 南北通透 明厨明卫 随时可以看房
6,2, 精装 ,50144,83,太平家园, 南 北 ,2,418,中楼层,1998, 无电梯,房子商品房满五年，南北通透，精装修
6,3, 精装 ,60896,68,地震局宿舍, 南 北 ,1,415,低楼层,1986, 无电梯,南北通透小三居 满五年公房 诚心出售
6,2, 精装 ,74575,56,安翔里小区, 南 北 ,1,425,高楼层,1990, 无电梯,安翔里西院，南北向两居，环境好，小区棒
6,1, 精装 ,82645,48,海淀大街44号, 南 ,1,400,中楼层,1992, 无电梯,中关村苏州街 海淀大街正规一居室
6,3, 精装 ,41319,116,风雅园一区, 南 北 ,2,480,中楼层,2000, 无电梯,商品房三居室 业主诚心出售 看房方便
6,2, 精装 ,73530,61,铁路小区, 南 北 ,1,450,高楼层,1997, 无电梯,铁路小区正规两居，南北通透，税少，看房方便
14,2, 精装 ,70082,59,小关东里, 东南 ,1,420,高楼层,1989, 有电梯,小关东里 满五年免征个税 业主诚意出售
6,3, 简装 ,41111,119,云趣园三区, 南 西 北 ,2,490,高楼层,1998, 无电梯,双卧朝南 270°采光 公房满五年唯一住房 可高贷款
6,3, 简装 ,35771,128,北郊农场宿舍, 南 北 ,2,458,高楼层,1994, 无电梯,南北通透三居室，双卧室朝南，满五年住房
6,4, 精装 ,21991,206,天通苑东一区, 南 北 ,2,455,高楼层,2001, 无电梯,黄金楼层 采光好  南北通透 居住舒适
16,2, 精装 ,41873,105,宏大北园, 南 北 ,1,440,中楼层,2007, 有电梯,宏大北园满五年且家庭名下就这一套房南北通透两居室
28,2, 精装 ,49463,93,天通苑北一区, 南 ,1,460,低楼层,2004, 有电梯,天通苑北一区 2室1厅 460万
6,2, 简装 ,87448,54,东公街64号院, 南 北 ,1,480,高楼层,1985, 无电梯,东公街 南北通透两居室 分司厅小学划片
6,3, 简装 ,46091,92,美然绿色家园, 南 北 ,1,428,高楼层,2002, 无电梯,美然绿色家园 南北通透 三水入户
21,2, 精装 ,55879,85,横一条甲18号院, 东南 ,1,480,高楼层,2010, 有电梯,宋家庄东南向两居室 高层无遮挡
6,2, 精装 ,43167,101,风雅园一区, 南 北 ,1,440,高楼层,2000, 无电梯,风雅园一区  双卧朝南两居室  不临街  不把边
15,3, 简装 ,37067,124,天通西苑一区, 西南 ,1,460,低楼层,2001, 有电梯,经适房满五年无个税 电梯3居 西南
18,3, 简装 ,70077,67,关东店南街, 东北 ,1,470,中楼层,1985, 有电梯,关东店南街  满五年家庭只有这一套住房  可走绿色通道
6,2, 精装 ,52232,88,阿尔法社区二期, 南 北 ,2,460,低楼层,2009, 无电梯,南北通透   H户型   诚心出售
6,2, 简装 ,42962,94,云趣园三区, 南 北 ,2,405,高楼层,2000, 无电梯,满五住宅  随时能看 随时签约！
29,3, 简装 ,54512,89,京贸国际城东区, 南 ,1,490,低楼层,2010, 有电梯,京贸国际城东区南北向中间楼层正规三居 
19,1, 精装 ,55019,74,时尚街区东区, 南 ,1,410,中楼层,2007, 有电梯,紧邻梨园城铁，正规南向一居，精装修
6,3, 简装 ,40778,105,四海公寓, 南 北 ,1,430,低楼层,1994, 无电梯,四海公寓 南北通透 三居室 采光充足
16,3, 精装 ,35419,132,石园北区, 南 北 ,1,470,中楼层,2000, 有电梯,石园北区三居双卫诚心出售  南北通透 户型方正
6,3, 简装 ,38147,104,双兴南区, 南 北 ,2,400,中楼层,1995, 无电梯,业主诚心出售 看房随时 采光足
6,3, 简装 ,37693,130,石园北区, 西南 ,1,490,中楼层,2001, 无电梯,石园北区 四层 飘窗三居 业主急售
6,2, 精装 ,45922,91,太平家园, 南 西 北 ,2,420,高楼层,2000, 无电梯,太平家园商满5年  2居【0个税】婚房装修【5号线旁】
7,2, 精装 ,38820,110,天通苑北三区, 南 北 ,2,430,中楼层,2005, 无电梯,天通苑北三区 精装修 厅南大两居
18,2, 精装 ,59030,83,劲松南路, 东北 ,2,490,中楼层,1995, 有电梯,劲松南路东北户型 精装不错的二居有固定车位
14,3, 简装 ,58261,81,西罗园二区, 南 ,1,475,高楼层,1993, 有电梯,新上三居诚意出售.南向三居西罗园二区
20,2, 精装 ,54988,78,时尚街区西区, 东南 ,1,430,低楼层,2003, 有电梯,时尚街区满五年没有增值税和个税
12,1, 精装 ,59022,74,西上园一区, 南 北 ,1,438,中楼层,2003, 有电梯,西上园电梯一居 中间楼层 采光充足 免税房
12,2, 简装 ,66242,62,道家园, 南 北 ,1,415,高楼层,1991, 有电梯,92年钢混精装 南北通透15平米客厅 满五年公房
6,2, 简装 ,77187,58,毛纺住宅北小区, 南 北 ,1,450,中楼层,1992, 无电梯,满五年   中间楼层 诚心出售 随时签约
6,2, 精装 ,50252,89,达富雅园, 南 北 ,1,450,高楼层,2004, 无电梯,达富雅园南北通透两居 免税看房随时 
16,2, 精装 ,42419,101,天通苑东一区, 东南 ,1,430,低楼层,2001, 有电梯,商品房满五年   电梯入户   东南金角   低首付
6,3, 简装 ,54774,76,烟厂宿舍, 南 北 ,1,420,高楼层,1987, 无电梯,南北通透三居 采光好 满五唯一 
6,2, 精装 ,48256,86,鑫融皓月, 南 北 ,1,415,中楼层,2008, 无电梯,南北通透，满五年商品房  精装修  诚心出售
7,2, 精装 ,60862,74,冠庭园, 南 北 ,2,455,中楼层,2006, 无电梯,冠庭园南北通透大两居，落地窗，商品房，钢混结构
6,2, 其他 ,48466,99,龙跃苑二区, 南 北 ,1,480,中楼层,2003, 无电梯,商品房满五年唯一，有车位，黄金楼层，不临街不把边
6,2, 精装 ,55650,82,杨庄22号院, 南 北 ,1,459,高楼层,2001, 无电梯,南北通透 满五年 精装2居室 诚心出售
18,2, 精装 ,77480,58,花家地北里, 南 ,1,450,中楼层,1994, 有电梯,花家地北里南两居室 花家地学区业主诚意出售
6,2, 简装 ,49669,90,中泽雅园, 南 北 ,1,450,低楼层,2004, 无电梯,本房南北通透 看房方便 业主诚心出售
6,2, 精装 ,49505,86,太平家园, 南 北 ,2,430,高楼层,1998, 无电梯,太平家园板楼南北通透客厅带东窗两居室
12,2, 简装 ,39642,107,天通苑北二区, 南 ,1,425,中楼层,2005, 有电梯,电梯板楼 全南向 2居室 采光好
6,3, 毛坯 ,35439,124,龙锦苑东一区, 南 北 ,2,440,低楼层,2007, 无电梯,靠谱出售 纯毛坯准新房 无抵押无查封 随时签约
6,2, 精装 ,70476,66,世安家园, 南 北 ,1,470,低楼层,1999, 无电梯,世安家园 满二年商品房 原值高 低楼层全款个税可差没
6,2, 精装 ,43687,93,翠成馨园, 南 北 ,2,410,高楼层,2005, 无电梯,满五年 南北通透板楼 不临街 正规两居室
25,2, 简装 ,44345,91,东阁雅舍, 西南 ,1,405,中楼层,2003, 有电梯,通州新城核心区 正规西南两居室 
21,2, 精装 ,49239,98,定福家园2号院, 西南 ,2,485,低楼层,2006, 有电梯,满五唯一 西南两居 中间楼层 紧邻地铁 全明格局
24,1, 简装 ,71249,67,易构空间, 南 ,1,480,中楼层,2003, 有电梯,全南向一居 明厨明卫 中楼层无遮挡 采光视野好
6,2, 精装 ,55465,79,潞河中学家属院南区, 南 北 ,1,440,高楼层,1995, 无电梯,潞河中学家属院 满五年 免增值税 精装婚房 南北通透
18,2, 精装 ,56866,72,南珠苑, 东南 ,1,410,中楼层,1998, 有电梯,马家堡南珠苑 满五年家庭一套房，能随时签约，靠地铁
6,2, 简装 ,41356,112,天通苑北三区, 南 北 ,1,465,低楼层,2004, 无电梯,板楼2层 南北通透两居 满五唯一  紧邻公交总站 
13,2, 精装 ,33714,143,天通西苑二区, 南 北 ,2,485,中楼层,2003, 有电梯,西二区南北通透大两居【高层观景房】拎包住！
29,3, 精装 ,45587,89,保利嘉园三号院, 东 南 北 ,1,408,高楼层,2013, 有电梯,南北通透精装修临近地铁学区房高楼层视野好
21,2, 简装 ,61397,78,石佛营东里128号院, 南 ,1,480,高楼层,1999, 无电梯,石佛营128院  全南两居 采光好  
6,2, 简装 ,56977,86,澜花语岸, 南 北 ,1,490,低楼层,2003, 无电梯,满五年 业主名下没有其他房子 带小露台
6,2, 精装 ,85000,50,手帕口北街, 南 北 ,1,425,高楼层,1980, 无电梯,西城广安门 手帕口北街 南北通透两居室
6,2, 精装 ,59554,80,河畔丽景, 南 北 ,1,480,高楼层,2002, 无电梯,河畔丽景南北通透大两居 业主诚意出售
22,2, 简装 ,67806,59,芳群园一区, 东南 ,1,405,高楼层,1992, 有电梯,此房满五，采光好，户型东南两居室。
17,2, 简装 ,42575,101,天通苑东二区, 南 西 ,1,430,中楼层,2001, 有电梯,商品房满五精装两居 西南向采光好视野佳 落地阳台
25,1, 精装 ,57104,71,北苑家园绣菊园, 东 ,1,410,低楼层,2000, 有电梯,安静社区 欧式品质精装   j交通便利
6,2, 精装 ,95408,47,慧忠里, 南 北 ,1,455,高楼层,1993, 无电梯,朝外学区房 精装修一居改两居！
6,2, 精装 ,98410,50,北洼路42号院, 南 北 ,1,495,低楼层,1984, 无电梯,八里庄学区，直升首师大附中，南北通透，带车位
20,2, 精装 ,46531,96,金汉绿港四区, 东南 ,2,448,中楼层,2009, 有电梯,金汉绿港四区 2室2厅 448万
11,2, 简装 ,47490,102,天通苑北一区, 东南 ,1,488,低楼层,2004, 有电梯,北一区大两居  东南向 可做超市 紧邻地铁
6,2, 精装 ,82608,49,吉祥里, 南 北 ,1,408,高楼层,1993, 无电梯,朝阳门、吉祥里小两居、南北通透。
20,2, 精装 ,55867,89,北京北, 西南 ,1,499,低楼层,2008, 有电梯,立水桥 精装两居 采光好  随时签约
6,3, 简装 ,38265,126,龙腾苑五区, 南 北 ,1,485,高楼层,2003, 无电梯,地铁13号线 3.1米挑高 精装自住 随时可看
13,1, 精装 ,68504,65,青年汇佳园, 西北 ,1,450,高楼层,2008, 有电梯,青年汇佳园 西北向精装两居 高楼层 视野开阔
6,2, 简装 ,52663,85,佳运园二期, 南 北 ,1,450,中楼层,2005, 无电梯,佳运园小区正规南北通透两居室，免税
11,2, 精装 ,62525,76,苹果派, 东北 ,1,477,高楼层,2007, 有电梯,苹果派 2室1厅 477万
17,2, 简装 ,51327,91,彩虹新城, 南 北 ,1,470,中楼层,2007, 有电梯,税费少 位置好 彩虹A3格局 业主诚售 
6,2, 精装 ,75041,61,金沟河17号院, 南 北 ,1,460,高楼层,1990, 无电梯,五棵松金沟河17号院，随时看满五年  精装婚房2居室
5,2, 精装 ,62750,67,甘露家园, 南 北 ,1,425,中楼层,1986, 无电梯,满五年家庭一套住房南北通透双阳台可拎包入住两居
7,2, 精装 ,40179,112,天通苑北三区, 南 北 ,1,450,中楼层,2005, 无电梯,天通苑北三区 南北通透 板楼两居 花园社区 
12,2, 精装 ,65041,61,劲松九区, 东 南 ,1,400,高楼层,1988, 有电梯,光明桥 二环边 拎包入住 装修温馨
9,2, 精装 ,54467,82,紫金新干线, 南 ,1,450,高楼层,2009, 有电梯,紫金新干线，板楼带电梯，中高楼层，满五年
6,2, 简装 ,51253,87,丽园B区, 南 北 ,2,450,高楼层,2005, 有电梯,丽园B区  南北双通透两居室  免税 诚心出售
32,1, 精装 ,53720,85,天畅园, 东北 ,1,460,中楼层,2008, 有电梯,精装修 满五年 业主诚意出售 看房方便
6,2, 简装 ,64286,70,霞光里30号院, 南 北 ,1,450,低楼层,1987, 无电梯,燕莎商圈  霞光里30号院 南北通透大两局  
20,1, 精装 ,60361,70,新龙城, 南 ,1,425,高楼层,2007, 有电梯,新龙城70平南向一居，精装修，视野开阔，阳光充足
18,1, 精装 ,68268,68,北苑家园茉藜园, 南 ,1,469,中楼层,2005, 有电梯,满五年业主就一套房子 板楼正南向一居室 诚心出售
12,2, 简装 ,64201,71,华龙美晟, 西 ,1,460,低楼层,2009, 有电梯,东城！华龙美晟！09年！西向两居室！中层！看房随时！
24,1, 精装 ,99781,45,翠微北里, 南 ,1,455,高楼层,1989, 有电梯,满五年公房 南向一居室 可改成两居用
13,2, 简装 ,64237,71,文林大厦, 西南 ,1,460,低楼层,2003, 有电梯,文林大厦 农科附小学区 满五年 两卧朝南 两居室
6,1, 精装 ,104652,43,双榆树北路6号院, 南 ,1,450,低楼层,1988, 无电梯,随时签约 学区 名额户口无占用 全明格局 一改二
7,2, 精装 ,55569,87,南湖中园二区, 南 北 ,1,485,中楼层,2000, 无电梯,南北通透 3层 诚心出售随时看房签约
12,2, 精装 ,55775,88,紫南家园, 南 北 ,1,495,低楼层,2002, 有电梯,南北通透 有地铁 正规两居室 电梯房
11,2, 简装 ,49136,83,亦庄北岸, 南 ,1,412,中楼层,2008, 有电梯,亦庄北岸两居室，诚心出售，产权清晰
18,1, 精装 ,76434,62,后现代城, 南 ,1,480,中楼层,2003, 有电梯,明厨明卫格局！南向一居室！免税，把边户型无遮挡！
11,2, 简装 ,66667,72,加华印象街, 东 南 北 ,1,480,低楼层,2005, 有电梯,加华印象电梯板楼，南北小两居满五年，业主名下就一套
6,2, 精装 ,57130,84,黄金苑, 东 西 ,1,480,中楼层,2001, 无电梯,只需要缴纳契税 婚房装修 地铁30米 闹中取静
6,2, 精装 ,49746,92,西山枫林四期, 南 北 ,1,460,低楼层,2007, 无电梯,西山枫林四期南北通透  满五年住房 低楼层 两居室
11,1, 精装 ,60127,68,柏林爱乐三期, 东 西 ,1,410,高楼层,2007, 有电梯,诚心出售 免征个税和增值税 中高楼层 东西通透
12,1, 简装 ,115703,38,宣武门外东大街, 东 ,1,448,低楼层,1979, 有电梯,接地气东向一居   带小院一居  
29,2, 精装 ,56250,88,三环新城7号院, 南 北 ,1,495,高楼层,2005, 有电梯,满五年 南北通透 近地铁 交通便利 
6,2, 简装 ,73519,64,南沙滩小区, 南 北 ,1,475,高楼层,1997, 无电梯,南沙滩小区高楼层二居，南北通透格局，满5年唯一住宅
18,1, 精装 ,66919,68,北苑家园茉藜园, 南 ,1,460,低楼层,2005, 有电梯,茉藜园板楼正南向一居室 一梯三户 诚心出售
